Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Hour,Day,Month,Weekday
2024-01-01 01:00:00,0.26531,0.003259,0.807119,0.0,0.030161,0.0,0.476709,0.481443,0.000246,0.306835,0.043478,0.0,0.0,0.0
2024-01-01 02:00:00,0.267955,0.004912,0.77,0.0,0.064868,0.027548,0.488308,0.492646,0.002679,0.28502,0.086957,0.0,0.0,0.0
2024-01-01 03:00:00,0.267843,0.0,0.774529,0.0,0.061992,0.023311,0.496337,0.500027,0.016172,0.319045,0.130435,0.0,0.0,0.0
2024-01-01 04:00:00,0.231442,0.0,0.703575,0.0,0.043006,0.009505,0.507123,0.514272,0.006198,0.278655,0.173913,0.0,0.0,0.0
2024-01-01 05:00:00,0.31113,0.002283,0.700376,0.0,0.258251,0.142879,0.493512,0.497105,0.00248,0.31395,0.217391,0.0,0.0,0.0
2024-01-01 06:00:00,0.331194,0.003687,0.719117,0.0,0.279194,0.177533,0.813098,0.818404,0.121168,0.286398,0.26087,0.0,0.0,0.0
2024-01-01 07:00:00,0.557626,0.00251,0.706335,0.0,0.566079,0.835767,0.601582,0.583575,0.287116,0.309646,0.304348,0.0,0.0,0.0
2024-01-01 08:00:00,0.648856,0.0,0.663245,0.0,0.797269,0.853656,0.576658,0.540525,0.474544,0.434918,0.347826,0.0,0.0,0.0
2024-01-01 09:00:00,0.725605,0.0,0.645778,0.0,0.846855,0.921804,0.578587,0.521947,0.651092,0.549409,0.391304,0.0,0.0,0.0
2024-01-01 10:00:00,0.772071,0.012411,0.682329,0.0,0.839612,0.884205,0.550498,0.50357,0.476595,0.672555,0.434783,0.0,0.0,0.0
2024-01-01 11:00:00,0.774803,0.001502,0.701172,0.0,0.846575,0.911433,0.561329,0.486599,0.821805,0.763547,0.478261,0.0,0.0,0.0
2024-01-01 12:00:00,0.737878,0.0,0.723696,0.0,0.773299,0.838674,0.553629,0.479365,0.786178,0.81564,0.521739,0.0,0.0,0.0
2024-01-01 13:00:00,0.747447,0.020569,0.696105,0.0,0.839175,0.923642,0.527033,0.452357,0.82066,0.67792,0.565217,0.0,0.0,0.0
2024-01-01 14:00:00,0.789977,0.010018,0.714722,0.0,0.841267,0.875818,0.506751,0.444243,0.642831,0.8027,0.608696,0.0,0.0,0.0
2024-01-01 15:00:00,0.782832,0.016618,0.757016,0.0,0.797224,0.845817,0.462597,0.415751,0.45505,0.740259,0.652174,0.0,0.0,0.0
2024-01-01 16:00:00,0.829353,0.021473,0.762823,0.0,0.862753,0.905064,0.462892,0.398025,0.666833,0.769943,0.695652,0.0,0.0,0.0
2024-01-01 17:00:00,0.802327,0.014186,0.74546,0.0,0.823785,0.909999,0.471587,0.388253,1.0,0.59535,0.73913,0.0,0.0,0.0
2024-01-01 18:00:00,0.765333,0.02218,0.743528,0.0,0.783006,0.832337,0.468758,0.394442,0.978208,0.413298,0.782609,0.0,0.0,0.0
2024-01-01 19:00:00,0.520258,0.000839,0.755051,0.0,0.501854,0.401291,0.461144,0.389447,0.99596,0.352653,0.826087,0.0,0.0,0.0
2024-01-01 20:00:00,0.490985,0.0,0.7631,0.0,0.502376,0.333957,0.448093,0.40135,0.630092,0.385248,0.869565,0.0,0.0,0.0
2024-01-01 21:00:00,0.380539,0.01162,0.754237,0.0,0.278873,0.071559,0.475304,0.42866,0.641454,0.353046,0.913043,0.0,0.0,0.0
2024-01-01 22:00:00,0.315838,0.00298,0.759098,0.0,0.23431,0.036751,0.467654,0.440653,0.458238,0.221964,0.956522,0.0,0.0,0.0
2024-01-01 23:00:00,0.241059,0.0,0.698399,0.0,0.019651,0.030916,0.491199,0.473552,0.286399,0.354103,1.0,0.0,0.0,0.0
2024-01-02 00:00:00,0.273418,0.010176,0.678621,0.0,0.067233,0.084037,0.444006,0.439255,0.131195,0.310163,0.0,0.033333,0.0,0.166667
2024-01-02 01:00:00,0.239574,0.0,0.664528,0.0,0.057906,0.001322,0.474265,0.478156,0.005337,0.343377,0.043478,0.033333,0.0,0.166667
2024-01-02 02:00:00,0.244002,0.0,0.652086,0.0,0.061043,0.002638,0.482207,0.491905,0.000951,0.229393,0.086957,0.033333,0.0,0.166667
2024-01-02 03:00:00,0.194836,0.000132,0.559484,0.0,0.026988,0.0,0.495299,0.501901,0.0,0.343788,0.130435,0.033333,0.0,0.166667
2024-01-02 04:00:00,0.194224,0.00572,0.513763,0.0,0.063676,0.012729,0.498103,0.503583,0.017525,0.240537,0.173913,0.033333,0.0,0.166667
2024-01-02 05:00:00,0.285923,0.008749,0.482715,0.0,0.310643,0.182232,0.481149,0.484659,0.00408,0.350384,0.217391,0.033333,0.0,0.166667
2024-01-02 06:00:00,0.28086,0.0,0.456676,0.0,0.315173,0.191463,0.814675,0.818868,0.102215,0.238655,0.26087,0.033333,0.0,0.166667
2024-01-02 07:00:00,0.565654,0.002386,0.44155,0.0,0.6767,0.970082,0.616526,0.598351,0.276972,0.351815,0.304348,0.033333,0.0,0.166667
2024-01-02 08:00:00,0.723818,0.011955,0.46924,0.0,1.0,1.0,0.580074,0.546407,0.469832,0.434028,0.347826,0.033333,0.0,0.166667
2024-01-02 09:00:00,0.801381,0.022142,0.519138,0.0,1.0,1.0,0.585475,0.528176,0.656792,0.621304,0.391304,0.033333,0.0,0.166667
2024-01-02 10:00:00,0.854433,0.00834,0.593937,0.0,1.0,0.964814,0.548475,0.498535,0.473187,0.736694,0.434783,0.033333,0.0,0.166667
2024-01-02 11:00:00,0.918509,0.029119,0.667808,0.0,1.0,1.0,0.546905,0.465559,0.849458,0.843894,0.478261,0.033333,0.0,0.166667
2024-01-02 12:00:00,0.890972,0.006716,0.682491,0.0,1.0,0.996132,0.534419,0.454046,0.831838,0.800318,0.521739,0.033333,0.0,0.166667
2024-01-02 13:00:00,0.870337,0.029178,0.714961,0.0,1.0,1.0,0.513135,0.434352,0.828308,0.801104,0.565217,0.033333,0.0,0.166667
2024-01-02 14:00:00,0.910852,0.042708,0.71954,0.0,1.0,0.987674,0.47562,0.409246,0.672647,0.795854,0.608696,0.033333,0.0,0.166667
2024-01-02 15:00:00,0.919135,0.037474,0.727793,0.0,1.0,0.984131,0.441458,0.389697,0.474365,0.808196,0.652174,0.033333,0.0,0.166667
2024-01-02 16:00:00,0.918143,0.043639,0.721613,0.0,1.0,0.981812,0.4276,0.361294,0.659281,0.804405,0.695652,0.033333,0.0,0.166667
2024-01-02 17:00:00,0.926182,0.036564,0.740796,0.0,1.0,1.0,0.451616,0.363593,1.0,0.6772,0.73913,0.033333,0.0,0.166667
2024-01-02 18:00:00,0.934779,0.050754,0.779646,0.0,0.99545,0.987836,0.442747,0.368995,0.985088,0.425623,0.782609,0.033333,0.0,0.166667
2024-01-02 19:00:00,0.610781,0.0,0.803006,0.0,0.630215,0.437058,0.441882,0.368995,1.0,0.354047,0.826087,0.033333,0.0,0.166667
2024-01-02 20:00:00,0.575441,0.0,0.768276,0.0,0.625783,0.375272,0.420391,0.376753,0.641485,0.309575,0.869565,0.033333,0.0,0.166667
2024-01-02 21:00:00,0.386342,0.0,0.74759,0.0,0.286618,0.02878,0.456816,0.410159,0.639143,0.38362,0.913043,0.033333,0.0,0.166667
2024-01-02 22:00:00,0.359552,0.0,0.732235,0.0,0.320502,0.065294,0.448105,0.416545,0.478134,0.309755,0.956522,0.033333,0.0,0.166667
2024-01-02 23:00:00,0.246097,0.006766,0.648362,0.0,0.060499,0.054444,0.465952,0.451398,0.272925,0.282204,1.0,0.033333,0.0,0.166667
2024-01-03 00:00:00,0.216137,0.0,0.602724,0.0,0.039913,0.036195,0.437225,0.440769,0.090484,0.195184,0.0,0.066667,0.0,0.333333
2024-01-03 01:00:00,0.239677,0.0,0.668596,0.0,0.054523,0.0,0.456238,0.463151,0.0,0.291749,0.043478,0.066667,0.0,0.333333
2024-01-03 02:00:00,0.198138,0.006742,0.597184,0.0,0.023194,0.0,0.445363,0.453723,0.0,0.274999,0.086957,0.066667,0.0,0.333333
2024-01-03 03:00:00,0.209738,0.006843,0.557647,0.0,0.063415,0.000197,0.462941,0.468537,0.0,0.292867,0.130435,0.066667,0.0,0.333333
2024-01-03 04:00:00,0.201893,0.002895,0.517623,0.0,0.076829,0.026579,0.468764,0.47324,0.007981,0.301558,0.173913,0.066667,0.0,0.333333
2024-01-03 05:00:00,0.291647,0.0,0.476233,0.0,0.314238,0.18968,0.464067,0.469905,0.002759,0.297592,0.217391,0.066667,0.0,0.333333
2024-01-03 06:00:00,0.276336,0.0,0.453674,0.0,0.311673,0.169609,0.733527,0.73575,0.090708,0.292602,0.26087,0.066667,0.0,0.333333
2024-01-03 07:00:00,0.56011,0.007775,0.427488,0.0,0.672114,0.966933,0.562796,0.547989,0.288045,0.293437,0.304348,0.066667,0.0,0.333333
2024-01-03 08:00:00,0.704964,0.021815,0.4506,0.0,0.991942,0.987497,0.547087,0.507221,0.441924,0.524159,0.347826,0.066667,0.0,0.333333
2024-01-03 09:00:00,0.781706,0.033994,0.517655,0.0,1.0,1.0,0.520477,0.463967,0.645122,0.590502,0.391304,0.066667,0.0,0.333333
2024-01-03 10:00:00,0.835033,0.020542,0.629769,0.0,0.967586,0.928407,0.502486,0.459782,0.443189,0.62851,0.434783,0.066667,0.0,0.333333
2024-01-03 11:00:00,0.86832,0.021091,0.682153,0.0,0.962164,0.969235,0.513958,0.435723,0.807724,0.837984,0.478261,0.066667,0.0,0.333333
2024-01-03 12:00:00,0.896143,0.039684,0.713027,0.0,0.985346,0.981442,0.486669,0.407063,0.796714,0.847441,0.521739,0.066667,0.0,0.333333
2024-01-03 13:00:00,0.855777,0.042834,0.692491,0.0,1.0,1.0,0.47405,0.397448,0.814187,0.753314,0.565217,0.066667,0.0,0.333333
2024-01-03 14:00:00,0.898124,0.056756,0.676252,0.0,0.991921,0.958415,0.436158,0.36624,0.676972,0.867786,0.608696,0.066667,0.0,0.333333
2024-01-03 15:00:00,0.906346,0.064105,0.664153,0.0,1.0,0.980271,0.390219,0.334815,0.482127,0.834625,0.652174,0.066667,0.0,0.333333
2024-01-03 16:00:00,0.886753,0.061948,0.656686,0.0,0.987741,0.951316,0.390051,0.328117,0.644381,0.752298,0.695652,0.066667,0.0,0.333333
2024-01-03 17:00:00,0.912041,0.083253,0.654879,0.0,1.0,1.0,0.392284,0.307641,0.999182,0.648779,0.73913,0.066667,0.0,0.333333
2024-01-03 18:00:00,0.908277,0.065858,0.697869,0.0,0.981509,0.9763,0.412819,0.34139,0.96993,0.380093,0.782609,0.066667,0.0,0.333333
2024-01-03 19:00:00,0.599777,0.0,0.765844,0.0,0.606482,0.412787,0.412843,0.338016,1.0,0.38826,0.826087,0.066667,0.0,0.333333
2024-01-03 20:00:00,0.624596,0.000134,0.804073,0.0,0.642054,0.401728,0.393377,0.345588,0.639229,0.393539,0.869565,0.066667,0.0,0.333333
2024-01-03 21:00:00,0.442385,0.0,0.800617,0.0,0.31489,0.05851,0.435013,0.390635,0.638784,0.341002,0.913043,0.066667,0.0,0.333333
2024-01-03 22:00:00,0.36343,0.0,0.757762,0.0,0.297296,0.049768,0.429499,0.403305,0.449238,0.249811,0.956522,0.066667,0.0,0.333333
2024-01-03 23:00:00,0.255605,0.0,0.720811,0.0,0.032797,0.034404,0.440872,0.422424,0.260495,0.382936,1.0,0.066667,0.0,0.333333
2024-01-04 00:00:00,0.249681,0.001606,0.618568,0.0,0.060887,0.064075,0.417807,0.413016,0.104582,0.32825,0.0,0.1,0.0,0.5
2024-01-04 01:00:00,0.209977,0.012252,0.577756,0.0,0.052233,0.009456,0.432954,0.434264,0.00825,0.392505,0.043478,0.1,0.0,0.5
2024-01-04 02:00:00,0.199243,0.0,0.59518,0.0,0.035371,0.0,0.436306,0.447592,0.0,0.190683,0.086957,0.1,0.0,0.5
2024-01-04 03:00:00,0.221529,0.003479,0.537031,0.0,0.081197,0.022096,0.464845,0.465158,0.00418,0.396525,0.130435,0.1,0.0,0.5
2024-01-04 04:00:00,0.214736,0.009455,0.485994,0.0,0.089912,0.033929,0.464767,0.474171,0.000343,0.210322,0.173913,0.1,0.0,0.5
2024-01-04 05:00:00,0.298519,0.002367,0.456811,0.0,0.307888,0.172485,0.452256,0.45403,0.0,0.379745,0.217391,0.1,0.0,0.5
2024-01-04 06:00:00,0.287077,0.010008,0.400291,0.0,0.320488,0.19992,0.682461,0.684312,0.123223,0.194912,0.26087,0.1,0.0,0.5
2024-01-04 07:00:00,0.556914,0.005663,0.418029,0.0,0.64492,0.939913,0.535844,0.51745,0.269566,0.382436,0.304348,0.1,0.0,0.5
2024-01-04 08:00:00,0.723101,0.034085,0.417477,0.0,1.0,1.0,0.516182,0.480964,0.475483,0.397633,0.347826,0.1,0.0,0.5
2024-01-04 09:00:00,0.794863,0.036171,0.533095,0.0,0.982817,0.976884,0.515965,0.460989,0.626158,0.639448,0.391304,0.1,0.0,0.5
2024-01-04 10:00:00,0.92589,0.052442,0.66771,0.0,1.0,1.0,0.484647,0.432594,0.504776,0.761903,0.434783,0.1,0.0,0.5
2024-01-04 11:00:00,0.91554,0.044797,0.712766,0.0,0.974307,0.974098,0.488187,0.412733,0.8067,0.801349,0.478261,0.1,0.0,0.5
2024-01-04 12:00:00,0.921953,0.053499,0.694585,0.0,0.981686,0.983312,0.470416,0.394291,0.809551,0.783566,0.521739,0.1,0.0,0.5
2024-01-04 13:00:00,0.874192,0.049695,0.672483,0.0,0.998205,0.98961,0.463645,0.388627,0.802158,0.80127,0.565217,0.1,0.0,0.5
2024-01-04 14:00:00,0.882076,0.049834,0.635071,0.0,0.955513,0.911734,0.424101,0.362247,0.603572,0.777287,0.608696,0.1,0.0,0.5
2024-01-04 15:00:00,0.917251,0.078874,0.629307,0.0,1.0,0.969314,0.384841,0.33033,0.46529,0.83677,0.652174,0.1,0.0,0.5
2024-01-04 16:00:00,0.916957,0.085259,0.638197,0.0,1.0,0.969525,0.385599,0.322782,0.643567,0.741892,0.695652,0.1,0.0,0.5
2024-01-04 17:00:00,0.920563,0.083923,0.63536,0.0,1.0,0.99766,0.398293,0.311359,1.0,0.646694,0.73913,0.1,0.0,0.5
2024-01-04 18:00:00,0.940648,0.087569,0.664532,0.0,1.0,1.0,0.405632,0.328804,0.991515,0.480734,0.782609,0.1,0.0,0.5
2024-01-04 19:00:00,0.603607,0.005923,0.726422,0.0,0.620413,0.419361,0.396822,0.327685,0.975339,0.284753,0.826087,0.1,0.0,0.5
2024-01-04 20:00:00,0.594517,0.0,0.767897,0.0,0.60866,0.367302,0.38272,0.337842,0.622502,0.382235,0.869565,0.1,0.0,0.5
2024-01-04 21:00:00,0.452433,0.010097,0.794527,0.0,0.312113,0.062776,0.419676,0.377476,0.616565,0.341697,0.913043,0.1,0.0,0.5
2024-01-04 22:00:00,0.397139,0.0,0.780314,0.0,0.316048,0.060726,0.425762,0.39515,0.469954,0.333984,0.956522,0.1,0.0,0.5
2024-01-04 23:00:00,0.284683,0.002936,0.694081,0.0,0.053115,0.060302,0.420045,0.404679,0.294161,0.247168,1.0,0.1,0.0,0.5
2024-01-05 00:00:00,0.276216,0.001622,0.652663,0.0,0.076219,0.084712,0.438986,0.436926,0.125518,0.249483,0.0,0.133333,0.0,0.666667
2024-01-05 01:00:00,0.234587,0.006405,0.615843,0.0,0.053965,0.0,0.426554,0.435187,0.0,0.240384,0.043478,0.133333,0.0,0.666667
2024-01-05 02:00:00,0.215055,0.005889,0.561947,0.0,0.056198,0.0,0.438281,0.442367,0.0,0.344898,0.086957,0.133333,0.0,0.666667
2024-01-05 03:00:00,0.175214,0.0,0.489312,0.0,0.039665,0.0,0.447777,0.452929,0.011938,0.264702,0.130435,0.133333,0.0,0.666667
2024-01-05 04:00:00,0.170907,0.000122,0.479339,0.0,0.025992,0.0,0.454648,0.461961,0.0,0.29941,0.173913,0.133333,0.0,0.666667
2024-01-05 05:00:00,0.284592,0.0,0.468838,0.0,0.30115,0.168228,0.448723,0.454141,0.001714,0.290914,0.217391,0.133333,0.0,0.666667
2024-01-05 06:00:00,0.278742,0.002936,0.396007,0.0,0.321951,0.185651,0.674603,0.665662,0.129874,0.295381,0.26087,0.133333,0.0,0.666667
2024-01-05 07:00:00,0.534867,0.015658,0.353467,0.0,0.661342,0.9451,0.534825,0.520129,0.276365,0.282428,0.304348,0.133333,0.0,0.666667
2024-01-05 08:00:00,0.648856,0.019693,0.320793,0.0,0.954022,0.94801,0.530622,0.495827,0.427433,0.478287,0.347826,0.133333,0.0,0.666667
2024-01-05 09:00:00,0.750145,0.036338,0.429624,0.0,0.981281,0.988724,0.516183,0.462929,0.618935,0.58954,0.391304,0.133333,0.0,0.666667
2024-01-05 10:00:00,0.840435,0.045518,0.566065,0.0,0.983196,0.948382,0.480615,0.436274,0.44718,0.68714,0.434783,0.133333,0.0,0.666667
2024-01-05 11:00:00,0.899561,0.047261,0.680775,0.0,0.984904,0.991973,0.494526,0.41856,0.812783,0.789997,0.478261,0.133333,0.0,0.666667
2024-01-05 12:00:00,0.9191,0.038068,0.724811,0.0,0.987898,0.992341,0.490236,0.407666,0.825723,0.905516,0.521739,0.133333,0.0,0.666667
2024-01-05 13:00:00,0.877462,0.068663,0.695813,0.0,1.0,1.0,0.451135,0.378281,0.821696,0.701683,0.565217,0.133333,0.0,0.666667
2024-01-05 14:00:00,0.89925,0.063762,0.691245,0.0,0.980859,0.939631,0.436885,0.369148,0.631473,0.900473,0.608696,0.133333,0.0,0.666667
2024-01-05 15:00:00,0.901917,0.069307,0.66519,0.0,0.995503,0.956846,0.401987,0.349511,0.464171,0.79586,0.652174,0.133333,0.0,0.666667
2024-01-05 16:00:00,0.900401,0.076047,0.660853,0.0,0.990685,0.950152,0.388125,0.324003,0.638365,0.796528,0.695652,0.133333,0.0,0.666667
2024-01-05 17:00:00,0.912479,0.076243,0.654886,0.0,0.992335,0.987078,0.408481,0.325855,0.991363,0.592029,0.73913,0.133333,0.0,0.666667
2024-01-05 18:00:00,0.941601,0.092844,0.686598,0.0,1.0,1.0,0.410734,0.332538,1.0,0.482612,0.782609,0.133333,0.0,0.666667
2024-01-05 19:00:00,0.629587,0.00537,0.76986,0.0,0.645901,0.447185,0.408297,0.337048,1.0,0.284229,0.826087,0.133333,0.0,0.666667
2024-01-05 20:00:00,0.599168,0.0,0.804074,0.0,0.6033,0.375964,0.394209,0.347277,0.634628,0.374455,0.869565,0.133333,0.0,0.666667
2024-01-05 21:00:00,0.441999,0.0,0.805876,0.0,0.324886,0.072644,0.439087,0.392248,0.658138,0.353932,0.913043,0.133333,0.0,0.666667
2024-01-05 22:00:00,0.368524,0.003814,0.774864,0.0,0.305528,0.062491,0.430092,0.399704,0.478105,0.295798,0.956522,0.133333,0.0,0.666667
2024-01-05 23:00:00,0.248242,0.0,0.712771,0.0,0.010608,0.026421,0.438191,0.419809,0.28448,0.333031,1.0,0.133333,0.0,0.666667
2024-01-06 00:00:00,0.266532,0.002561,0.73372,0.0,0.049934,0.057536,0.454559,0.451083,0.08882,0.333847,0.0,0.166667,0.0,0.833333
2024-01-06 01:00:00,0.22756,0.004877,0.578959,0.0,0.075763,0.025,0.441637,0.442288,0.02986,0.356298,0.043478,0.166667,0.0,0.833333
2024-01-06 02:00:00,0.221172,0.01557,0.536945,0.0,0.084405,0.017592,0.450656,0.45744,0.004659,0.25442,0.086957,0.166667,0.0,0.833333
2024-01-06 03:00:00,0.206439,0.002324,0.553519,0.0,0.06355,0.000677,0.45338,0.456122,0.016188,0.343241,0.130435,0.166667,0.0,0.833333
2024-01-06 04:00:00,0.194546,0.001509,0.542989,0.0,0.057869,0.0,0.459606,0.467165,0.0,0.241421,0.173913,0.166667,0.0,0.833333
2024-01-06 05:00:00,0.195977,0.003462,0.480125,0.0,0.104911,0.013337,0.457039,0.461717,0.0,0.342938,0.217391,0.166667,0.0,0.833333
2024-01-06 06:00:00,0.158835,0.0,0.451282,0.0,0.077751,0.0,0.471795,0.473991,0.085652,0.228562,0.26087,0.166667,0.0,0.833333
2024-01-06 07:00:00,0.259551,0.002348,0.444405,0.0,0.146463,0.324472,0.43481,0.417427,0.289862,0.333327,0.304348,0.166667,0.0,0.833333
2024-01-06 08:00:00,0.420426,0.0,0.44261,0.0,0.376018,0.56186,0.691312,0.663075,0.468509,0.248156,0.347826,0.166667,0.0,0.833333
2024-01-06 09:00:00,0.435875,0.000618,0.516203,0.0,0.361136,0.545396,0.608405,0.560726,0.645691,0.402655,0.391304,0.166667,0.0,0.833333
2024-01-06 10:00:00,0.630808,0.014642,0.634492,0.0,0.480793,0.794886,0.559118,0.520061,0.469626,0.527934,0.434783,0.166667,0.0,0.833333
2024-01-06 11:00:00,0.666217,1.9e-05,0.716585,0.0,0.456969,0.803857,0.578785,0.511563,0.790734,0.592762,0.478261,0.166667,0.0,0.833333
2024-01-06 12:00:00,0.702784,0.022947,0.720486,0.0,0.495806,0.853589,0.550992,0.480832,0.837968,0.594894,0.521739,0.166667,0.0,0.833333
2024-01-06 13:00:00,0.64803,0.019359,0.704651,0.0,0.482973,0.838589,0.524801,0.454434,0.846939,0.594625,0.565217,0.166667,0.0,0.833333
2024-01-06 14:00:00,0.621512,0.010324,0.699055,0.0,0.46374,0.773676,0.503633,0.449859,0.61541,0.596838,0.608696,0.166667,0.0,0.833333
2024-01-06 15:00:00,0.633929,0.028665,0.687472,0.0,0.474938,0.804821,0.461373,0.416139,0.487534,0.604103,0.652174,0.166667,0.0,0.833333
2024-01-06 16:00:00,0.521424,0.0,0.691039,0.0,0.362343,0.509442,0.364041,0.305275,0.656576,0.630756,0.695652,0.166667,0.0,0.833333
2024-01-06 17:00:00,0.514787,0.005853,0.69322,0.0,0.34189,0.52488,0.383315,0.300212,0.98447,0.600491,0.73913,0.166667,0.0,0.833333
2024-01-06 18:00:00,0.501366,0.00968,0.73265,0.0,0.373822,0.558559,0.39879,0.318396,1.0,0.516565,0.782609,0.166667,0.0,0.833333
2024-01-06 19:00:00,0.463509,0.0,0.790531,0.0,0.317802,0.434292,0.443026,0.372677,0.993824,0.288961,0.826087,0.166667,0.0,0.833333
2024-01-06 20:00:00,0.454168,0.0,0.815867,0.0,0.314782,0.404642,0.405397,0.360732,0.645116,0.342681,0.869565,0.166667,0.0,0.833333
2024-01-06 21:00:00,0.321048,0.006514,0.820797,0.0,0.11153,0.079074,0.449294,0.407699,0.664918,0.246777,0.913043,0.166667,0.0,0.833333
2024-01-06 22:00:00,0.314428,0.000852,0.812101,0.0,0.106885,0.061009,0.452815,0.421898,0.461517,0.339373,0.956522,0.166667,0.0,0.833333
2024-01-06 23:00:00,0.293507,0.0,0.808891,0.0,0.050705,0.042648,0.45789,0.445883,0.274982,0.239072,1.0,0.166667,0.0,0.833333
2024-01-07 00:00:00,0.274963,0.004835,0.812862,0.0,0.0,0.042298,0.472053,0.469988,0.102398,0.267773,0.0,0.2,0.0,1.0
2024-01-07 01:00:00,0.221142,0.0,0.711337,0.0,0.003579,0.001826,0.467233,0.473,0.01142,0.238668,0.043478,0.2,0.0,1.0
2024-01-07 02:00:00,0.200723,0.0,0.64438,0.0,0.011673,0.007339,0.473076,0.477679,0.0,0.308747,0.086957,0.2,0.0,1.0
2024-01-07 03:00:00,0.196418,0.005782,0.644126,0.0,0.008599,0.005907,0.480062,0.486377,0.005813,0.275137,0.130435,0.2,0.0,1.0
2024-01-07 04:00:00,0.181045,0.008872,0.570318,0.0,0.012383,0.017021,0.487316,0.49064,0.003058,0.319932,0.173913,0.2,0.0,1.0
2024-01-07 05:00:00,0.155432,0.0,0.550549,0.0,0.016321,0.0,0.494171,0.502146,0.0,0.26257,0.217391,0.2,0.0,1.0
2024-01-07 06:00:00,0.187354,0.004985,0.522673,0.0,0.065822,0.009607,0.515197,0.511465,0.105938,0.323836,0.26087,0.2,0.0,1.0
2024-01-07 07:00:00,0.265889,0.002214,0.512769,0.0,0.10567,0.335429,0.468977,0.454113,0.279394,0.270967,0.304348,0.2,0.0,1.0
2024-01-07 08:00:00,0.229153,0.0,0.469516,0.0,0.06985,0.343294,0.481899,0.453713,0.458024,0.311766,0.347826,0.2,0.0,1.0
2024-01-07 09:00:00,0.379101,0.0,0.570321,0.0,0.150309,0.54852,0.484019,0.43548,0.646064,0.393505,0.391304,0.2,0.0,1.0
2024-01-07 10:00:00,0.41419,0.002582,0.695211,0.0,0.156268,0.522716,0.458008,0.41898,0.487123,0.478446,0.434783,0.2,0.0,1.0
2024-01-07 11:00:00,0.442801,0.0,0.765468,0.0,0.143639,0.543747,0.480472,0.411169,0.831137,0.592143,0.478261,0.2,0.0,1.0
2024-01-07 12:00:00,0.461457,0.016528,0.754217,0.0,0.169994,0.560046,0.451755,0.384481,0.813285,0.559021,0.521739,0.2,0.0,1.0
2024-01-07 13:00:00,0.438091,0.0,0.776065,0.0,0.123447,0.524114,0.44918,0.380628,0.810672,0.593623,0.565217,0.2,0.0,1.0
2024-01-07 14:00:00,0.433114,0.013165,0.747308,0.0,0.134749,0.499741,0.415473,0.361093,0.64522,0.54232,0.608696,0.2,0.0,1.0
2024-01-07 15:00:00,0.437083,0.0,0.736197,0.0,0.149942,0.518067,0.401184,0.360407,0.46062,0.598769,0.652174,0.2,0.0,1.0
2024-01-07 16:00:00,0.431201,0.0,0.719671,0.0,0.148023,0.511185,0.395674,0.338619,0.657731,0.600053,0.695652,0.2,0.0,1.0
2024-01-07 17:00:00,0.395937,0.004602,0.721472,0.0,0.132859,0.538405,0.407972,0.326327,0.989535,0.583372,0.73913,0.2,0.0,1.0
2024-01-07 18:00:00,0.361375,0.00342,0.756244,0.0,0.09325,0.37293,0.431716,0.354227,0.999191,0.512791,0.782609,0.2,0.0,1.0
2024-01-07 19:00:00,0.336024,0.0,0.808972,0.0,0.032592,0.254272,0.464434,0.393472,1.0,0.28431,0.826087,0.2,0.0,1.0
2024-01-07 20:00:00,0.321318,0.0,0.805473,0.0,0.040237,0.200661,0.44857,0.40405,0.643069,0.310805,0.869565,0.2,0.0,1.0
2024-01-07 21:00:00,0.291451,0.002799,0.827556,0.0,0.042507,0.058803,0.475063,0.430603,0.6559,0.274885,0.913043,0.2,0.0,1.0
2024-01-07 22:00:00,0.287491,0.0,0.824532,0.0,0.046374,0.050844,0.472055,0.442272,0.446183,0.310376,0.956522,0.2,0.0,1.0
2024-01-07 23:00:00,0.289191,0.00857,0.80273,0.0,0.019101,0.07149,0.467157,0.450891,0.299613,0.263167,1.0,0.2,0.0,1.0
2024-01-08 00:00:00,0.245529,0.000712,0.681102,0.0,0.030694,0.041771,0.471154,0.47268,0.101055,0.231358,0.0,0.233333,0.0,0.0
2024-01-08 01:00:00,0.239208,0.0,0.789516,0.0,0.005936,0.0,0.472977,0.481146,0.0,0.291187,0.043478,0.233333,0.0,0.0
2024-01-08 02:00:00,0.266143,0.0,0.783985,0.0,0.060087,0.024193,0.496177,0.503201,0.011612,0.277439,0.086957,0.233333,0.0,0.0
2024-01-08 03:00:00,0.257873,0.015421,0.778672,0.0,0.047265,0.002864,0.480367,0.484377,0.009962,0.311557,0.130435,0.233333,0.0,0.0
2024-01-08 04:00:00,0.249855,0.00585,0.703028,0.0,0.074619,0.028263,0.507641,0.51347,0.018013,0.280526,0.173913,0.233333,0.0,0.0
2024-01-08 05:00:00,0.315754,0.0,0.708567,0.0,0.260712,0.137186,0.493805,0.49786,0.0,0.309096,0.217391,0.233333,0.0,0.0
